productId	gender	description	imageURL1	imageURL2	imageURL3	imageURL4	name	productType	pattern	productIdentifier
3927213	Women	Made from a soft touch stretch fabric;Crew neckline;Striped design;Full skirt;Zip back fastening;Regular fit;	images.asos-media.com/products/karen-millen-bandage-dress-in-stripe-with-full-skirt/3927213-1-blackwhite	images.asos-media.com/products/karen-millen-bandage-dress-in-stripe-with-full-skirt/3927213-2	images.asos-media.com/products/karen-millen-bandage-dress-in-stripe-with-full-skirt/3927213-3	images.asos-media.com/products/karen-millen-bandage-dress-in-stripe-with-full-skirt/3927213-4	Karen Millen Bandage Dress in Stripe with Full Skirt	Dresses	Stripe	29f9b13829cad802e2bae2c3e0d3ee34
3822535	Women	Made from stretch cotton;Easy-care woven fabric;Sweetheart bandeau neckline;Plunge front;Removable straps;Zip back fastening;Body skimming fit;	images.asos-media.com/products/asos-petite-floral-bandeau-midi-dress/3822535-1-print	images.asos-media.com/products/asos-petite-floral-bandeau-midi-dress/3822535-2	images.asos-media.com/products/asos-petite-floral-bandeau-midi-dress/3822535-3	images.asos-media.com/products/asos-petite-floral-bandeau-midi-dress/3822535-4	ASOS PETITE Floral Bandeau Midi Dress	Dresses	Floral	db7589d1d2e8f63106df18bc9ba112b2
6939624	Women	"Print fabric;Crew neckline;Border print;Zip fastening;Close-cut bodycon fit;Designed to fit through all stages of pregnancy;Machine wash;95% Viscose, 5% Elastane;Our model wears a UK 8/EU 36/US 4 and is 178cm/5'10\ tall;"""	images.asos-media.com/products/asos-maternity-bodycon-dress-with-placement-floral/6939624-1-floral	images.asos-media.com/products/asos-maternity-bodycon-dress-with-placement-floral/6939624-2	images.asos-media.com/products/asos-maternity-bodycon-dress-with-placement-floral/6939624-3	images.asos-media.com/products/asos-maternity-bodycon-dress-with-placement-floral/6939624-4	ASOS Maternity Bodycon Dress with Placement Floral	Dresses	Placement	36e9f2c02b9e4466cc574da0849be8c2
5802959	Women	"Velvet fabric;Sequin embellished design;Round neckline;Exposed zip fastening;Split to the back hem;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK 18/EU 46/US 14 and is 173cm/5'8\ tall;"""	images.asos-media.com/products/missguided-plus-sequin-and-velvet-mix-dress/5802959-1-black	images.asos-media.com/products/missguided-plus-sequin-and-velvet-mix-dress/5802959-2	images.asos-media.com/products/missguided-plus-sequin-and-velvet-mix-dress/5802959-3	images.asos-media.com/products/missguided-plus-sequin-and-velvet-mix-dress/5802959-4	Missguided Plus Sequin And Velvet Mix Dress	Dresses	Embellished	7812afdae05569a7c1db3ae7bdc3d60e
3094629	Women	Made from 100% pure cotton;All-over checked design;Collared neckline;Fitted waist;Softly pleated skirt;Button-fasten to reverse;Mini length;Regular fit;	images.asos-media.com/products/asos-curve-pinafore-dress-in-tartan-check/3094629-1-multi	images.asos-media.com/products/asos-curve-pinafore-dress-in-tartan-check/3094629-2	images.asos-media.com/products/asos-curve-pinafore-dress-in-tartan-check/3094629-3	images.asos-media.com/products/asos-curve-pinafore-dress-in-tartan-check/3094629-4	ASOS CURVE Pinafore Dress In Tartan Check	Dresses	Check	47b19103e9b03709e1b40f1191910094
3280162	Women	Made from a soft jersey fabric;Round neckline;Star print embelishment;Curved, hi-lo hem;Regular fit;	images.asos-media.com/products/religion-star-print-hi-lo-hem-dress/3280162-1-washedblack	images.asos-media.com/products/religion-star-print-hi-lo-hem-dress/3280162-2	images.asos-media.com/products/religion-star-print-hi-lo-hem-dress/3280162-3	images.asos-media.com/products/religion-star-print-hi-lo-hem-dress/3280162-4	Religion Star Print Hi Lo Hem Dress	Dresses	Graphic	75eeb4578e556f799ee392a296fa247e
5025631	Women	"Lightweight, woven fabric;Partial lining;Plunge neckline, wrap bodice;Halterneck design;Open back;Splits to front hem;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/reiss-derwent-maxi-dress-in-snake-print/5025631-1-pomegranate	images.asos-media.com/products/reiss-derwent-maxi-dress-in-snake-print/5025631-2	images.asos-media.com/products/reiss-derwent-maxi-dress-in-snake-print/5025631-3	images.asos-media.com/products/reiss-derwent-maxi-dress-in-snake-print/5025631-4	Reiss Derwent Maxi Dress in Snake Print	Dresses	Graphic	212013a78e36a3144a03b7590034adf2
3579835	Women	Made from cotton denim;Point collar;Button placket, pleat detail;Self-tie woven belt;Printed skirt;Regular fit;	images.asos-media.com/products/hilfiger-denim-denim-shirt-dress-with-printed-skirt/3579835-1-blue	images.asos-media.com/products/hilfiger-denim-denim-shirt-dress-with-printed-skirt/3579835-2	images.asos-media.com/products/hilfiger-denim-denim-shirt-dress-with-printed-skirt/3579835-3	images.asos-media.com/products/hilfiger-denim-denim-shirt-dress-with-printed-skirt/3579835-4	Hilfiger Denim Denim Shirt Dress With Printed Skirt	Dresses	Graphic	cab2febf18a6f5e20a4f65e84537521e
5680023	Women	"Woven fabric;Boat neckline;Cropped sleeves;Zip back;Oversized fit - falls generously over the body;Machine wash;100% Polyester;Our model wears a UK S/EU S/US XS and is 170cm/5\7 tall;"""	images.asos-media.com/products/noisy-may-tunic-dress-with-skull-print/5680023-1-black	images.asos-media.com/products/noisy-may-tunic-dress-with-skull-print/5680023-2	images.asos-media.com/products/noisy-may-tunic-dress-with-skull-print/5680023-3	images.asos-media.com/products/noisy-may-tunic-dress-with-skull-print/5680023-4	Noisy May Tunic Dress With Skull Print	Dresses	Graphic	7b3bcf548b44d12fb7b8471f47a0031d
6582703	Women	Lightweight woven cotton;Notch lapels;Tacked turn-up cuffs;Stretch waistband;Functional pockets;Front split;Regular fit - true to size;Machine wash;100% Cotton;Our model wears a UK 8/EU 36/US 4;	images.asos-media.com/products/asos-petite-short-sleeve-shirt-dress-in-linen-stripe/6582703-1-navyivory	images.asos-media.com/products/asos-petite-short-sleeve-shirt-dress-in-linen-stripe/6582703-2	images.asos-media.com/products/asos-petite-short-sleeve-shirt-dress-in-linen-stripe/6582703-3	images.asos-media.com/products/asos-petite-short-sleeve-shirt-dress-in-linen-stripe/6582703-4	ASOS PETITE Short Sleeve Shirt Dress in Linen Stripe	Dresses	Stripe	76e55125aa1374fe57ad7f80bfce153d
3533937	Women	Made from a stretch poly-blend fabric;Crew neckline;Monochrome print;Bodycon fit;	images.asos-media.com/products/river-island-mono-print-column-dress/3533937-1-greyprint	images.asos-media.com/products/river-island-mono-print-column-dress/3533937-2	images.asos-media.com/products/river-island-mono-print-column-dress/3533937-3	images.asos-media.com/products/river-island-mono-print-column-dress/3533937-4	River Island Mono Print Column Dress	Dresses	Graphic	571484bf06eb11f814cdd6d775d450ad
5560168	Women	"Semi-sheer woven fabric;Lined body;Lace-up neckline;All-over print;Stretch cuffs;Swing cut;Regular fit - true to size;Machine wash;100% Viscose;Our model wears a UK 18/EU 46/US 14 and is 180cm/5'11\ tall;"""	images.asos-media.com/products/asos-curve-swing-dress-in-folk-floral-print-with-lace-up-detail/5560168-1-print	images.asos-media.com/products/asos-curve-swing-dress-in-folk-floral-print-with-lace-up-detail/5560168-2	images.asos-media.com/products/asos-curve-swing-dress-in-folk-floral-print-with-lace-up-detail/5560168-3	images.asos-media.com/products/asos-curve-swing-dress-in-folk-floral-print-with-lace-up-detail/5560168-4	ASOS CURVE Swing Dress in Folk Floral Print with Lace Up Detail	Dresses	Floral	8e6be35984450dd6587d6c0092e9f723
7732367	Women	"Smooth woven fabric;Floral design;Wrap front;Short sleeves;Tie waist;Regular fit - true to size;Machine wash;100% Viscose;Our model wears a UK S/EU S/US XS and is 170cm/5'7\ tall;Exclusive to ASOS;"""	images.asos-media.com/products/milk-it-vintage-wrap-dress-in-ditsy-multicoloured-floral/7732367-1-multi	images.asos-media.com/products/milk-it-vintage-wrap-dress-in-ditsy-multicoloured-floral/7732367-2	images.asos-media.com/products/milk-it-vintage-wrap-dress-in-ditsy-multicoloured-floral/7732367-3	images.asos-media.com/products/milk-it-vintage-wrap-dress-in-ditsy-multicoloured-floral/7732367-4	Milk It Vintage Wrap Dress In Ditsy Multicoloured Floral	Dresses	Floral	8b8132dd2e3f1ec669fadd04aa209e17
4659409	Women	"Semi-sheer jersey;Zip back fastening;Kick slit;Slim fit - cut closely to the body;Machine wash;100% Cotton;Our model wears a UK 8/EU 36/US 4 and is 179cm/5'10.5\ tall;"""	images.asos-media.com/products/french-connection-midi-dress-in-crayon-stripe/4659409-1-crayonstripe	images.asos-media.com/products/french-connection-midi-dress-in-crayon-stripe/4659409-2	images.asos-media.com/products/french-connection-midi-dress-in-crayon-stripe/4659409-3	images.asos-media.com/products/french-connection-midi-dress-in-crayon-stripe/4659409-4	French Connection Midi Dress in Crayon Stripe	Dresses	Stripe	ea56410ddc14071ae9aef377cc2fb334
6911372	Women	"Semi-sheer silk;Partial lining;Round neckline;Crochet panels;Floral detailing;Regular fit - true to size;Dry clean;100% Silk;Our model wears a UK 8/EU 36/US 4 and is 178cm/5'10\ tall;"""	images.asos-media.com/products/anna-sui-wildflower-print-dress/6911372-1-plummulti	images.asos-media.com/products/anna-sui-wildflower-print-dress/6911372-2	images.asos-media.com/products/anna-sui-wildflower-print-dress/6911372-3	images.asos-media.com/products/anna-sui-wildflower-print-dress/6911372-4	Anna Sui Wildflower Print Dress	Dresses	Floral	88f4591ed612966adb344e75391dda1a
6551985	Women	"Smooth woven fabric;Boat neckline;Self-tie waist belt;Regular fit - true to size;Machine wash;100% Viscose;Our model wears a UK S/EU S/US XS and is 175cm/5'9\ tall;"""	images.asos-media.com/products/vila-blossom-print-dress/6551985-1-pinktint	images.asos-media.com/products/vila-blossom-print-dress/6551985-2	images.asos-media.com/products/vila-blossom-print-dress/6551985-3	images.asos-media.com/products/vila-blossom-print-dress/6551985-4	Vila Blossom Print Dress	Dresses	Floral	7563500f2e18fe53b97077fb2d015705
6330123	Women	"Lightweight fabric;V-neckline;Belted waist;Relaxed fit;Machine wash;65% Polyester, 35% Viscose;Our model wears a UK S/EU S/US XS and is 169 cm/5'6.5\ tall;"""	images.asos-media.com/products/first-i-diamond-print-midi-dress/6330123-1-print	images.asos-media.com/products/first-i-diamond-print-midi-dress/6330123-2	images.asos-media.com/products/first-i-diamond-print-midi-dress/6330123-3	images.asos-media.com/products/first-i-diamond-print-midi-dress/6330123-4	First & I Diamond Print Midi Dress	Dresses	Graphic	299a3df7797079dadfdebfce32582034
4981158	Women	Scuba fabric;Crew neckline;Crop top layer with sequin embellishment;Gentle pleating to skirt;Regular fit - true to size;Hand wash;97% Polyester, 3% Elastane;Our model wears a UK 8/EU 36/US 4;	images.asos-media.com/products/asos-petite-candy-embellished-t-shirt-crop-top-scuba-skater-dress/4981158-1-pink	images.asos-media.com/products/asos-petite-candy-embellished-t-shirt-crop-top-scuba-skater-dress/4981158-2	images.asos-media.com/products/asos-petite-candy-embellished-t-shirt-crop-top-scuba-skater-dress/4981158-3	images.asos-media.com/products/asos-petite-candy-embellished-t-shirt-crop-top-scuba-skater-dress/4981158-4	ASOS PETITE Candy Embellished T-Shirt Crop Top Scuba Skater Dress	Dresses	Embellished	318b074b9d934d8aaae9772456107336
4306761	Women	"97% Polyester, 3% Elastane;Mid-weight, lightly ribbed fabric;High neckline;Close cut bodycon fit;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;Machine wash;"""	images.asos-media.com/products/asos-bodycon-dress-in-stripe-with-high-neck/4306761-1-multi	images.asos-media.com/products/asos-bodycon-dress-in-stripe-with-high-neck/4306761-2	images.asos-media.com/products/asos-bodycon-dress-in-stripe-with-high-neck/4306761-3	images.asos-media.com/products/asos-bodycon-dress-in-stripe-with-high-neck/4306761-4	ASOS Bodycon Dress in Stripe with High Neck	Dresses	Stripe	b3faa851854bca20f9527b273ae2a8a8
3360953	Women	Made from a soft poly fabric;Round neckline;Sequin bodice;Zip back;Fitted band under the bust;Contrast pleated skirt;Fit and flare shape;Exclusive to ASOS;	images.asos-media.com/products/little-mistress-embellished-bodice-skater-dress/3360953-1-creamblack	images.asos-media.com/products/little-mistress-embellished-bodice-skater-dress/3360953-2	images.asos-media.com/products/little-mistress-embellished-bodice-skater-dress/3360953-3	images.asos-media.com/products/little-mistress-embellished-bodice-skater-dress/3360953-4	Little Mistress Embellished Bodice Skater Dress	Dresses	Embellished	01f6abd8d3ec8d7946e9f0b7d21e05ca
6758271	Women	"Woven cotton;Curved collar;Button placket;Chest pockets;Self-tie belt;Regular fit - true to size;Machine wash;100% Cotton;Our model wears a UK 18/EU 46/US 14 and is 175cm/5'9\ tall;Midi dress length between: 115-125cm;"""	images.asos-media.com/products/asos-curve-tie-waist-midi-shirt-dress-in-natural-stripe/6758271-1-stripe	images.asos-media.com/products/asos-curve-tie-waist-midi-shirt-dress-in-natural-stripe/6758271-2	images.asos-media.com/products/asos-curve-tie-waist-midi-shirt-dress-in-natural-stripe/6758271-3	images.asos-media.com/products/asos-curve-tie-waist-midi-shirt-dress-in-natural-stripe/6758271-4	ASOS CURVE Tie Waist Midi Shirt Dress In Natural Stripe	Dresses	Stripe	e5068518965cbf11f0f3b93f7bf5d358
7111911	Women	"Textured woven fabric;Plunge v-neckline;Choker detail;All-over floral print;Swing style;Loose fit - falls loosely over the body;Machine wash;100% Cotton;Our model wears a UK S/EU S/US XS and is 173cm/5'8\ tall;Exclusive to ASOS;"""	images.asos-media.com/products/milk-it-vintage-smock-dress-with-choker-detail-in-floral/7111911-1-redfloral	images.asos-media.com/products/milk-it-vintage-smock-dress-with-choker-detail-in-floral/7111911-2	images.asos-media.com/products/milk-it-vintage-smock-dress-with-choker-detail-in-floral/7111911-3	images.asos-media.com/products/milk-it-vintage-smock-dress-with-choker-detail-in-floral/7111911-4	Milk It Vintage Smock Dress With Choker Detail in Floral	Dresses	Floral	8285b4fa30cb10d1feb98ac1892544d7
5222762	Women	Lined, lightweight fabric;Embellished turtle neckline and keyhole front;Fitted bodice;Hook and eye keyhole back;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 8/EU 36/US 4;Exclusive to ASOS;	images.asos-media.com/products/maya-petite-embellished-prom-dress-with-keyhole-neck/5222762-1-lime	images.asos-media.com/products/maya-petite-embellished-prom-dress-with-keyhole-neck/5222762-2	images.asos-media.com/products/maya-petite-embellished-prom-dress-with-keyhole-neck/5222762-3	images.asos-media.com/products/maya-petite-embellished-prom-dress-with-keyhole-neck/5222762-4	Maya Petite Embellished Prom Dress With Keyhole Neck	Dresses	Embellished	f9fc15b880e61a5fc2fa46dedc5f601a
3640402	Women	Made from a soft touch fabric;Scoop neckline;Thin spaghetti straps;All over sequin embellishment;Regular fit;	images.asos-media.com/products/asos-sequin-cami-mini-dress/3640402-1-black	images.asos-media.com/products/asos-sequin-cami-mini-dress/3640402-1-silver	images.asos-media.com/products/asos-sequin-cami-mini-dress/3640402-2	images.asos-media.com/products/asos-sequin-cami-mini-dress/3640402-3	ASOS Sequin Cami Mini Dress	Dresses	Embellished	28df68ded8b0cde25077f20f12316303
5132887	Women	"Stretch jersey;Scoop neckline;All-over print;Regular fit - true to size;Designed to fit through all stages of pregnancy;Machine wash;96% Viscose, 4% Elastane;Our model wears a UK 10/EU 38/US 6 and is 180cm/5'11\ tall;"""	images.asos-media.com/products/new-look-maternity-paisley-swing-dress/5132887-1-multi	images.asos-media.com/products/new-look-maternity-paisley-swing-dress/5132887-2	images.asos-media.com/products/new-look-maternity-paisley-swing-dress/5132887-3	images.asos-media.com/products/new-look-maternity-paisley-swing-dress/5132887-4	New Look Maternity Paisley Swing Dress	Dresses	Graphic	786033dae02d2e1d1575fc8129bb097e
6650303	Women	"Midweight loop-back sweat fabric;Random print;High neckline;Gathered waist;Raglan sleeves;Oversized fit - falls generously over the body;Machine wash;100% Cotton;Our model wears a UK 8/EU 36/US 4 and is 173cm/5'8\ tall;"""	images.asos-media.com/products/lazy-oaf-oversized-sweat-dress-with-random-print/6650303-1-grey	images.asos-media.com/products/lazy-oaf-oversized-sweat-dress-with-random-print/6650303-2	images.asos-media.com/products/lazy-oaf-oversized-sweat-dress-with-random-print/6650303-3	images.asos-media.com/products/lazy-oaf-oversized-sweat-dress-with-random-print/6650303-4	Lazy Oaf Oversized Sweat Dress With Random Print	Dresses	Graphic	b925447629f3a8b8e1c853a116b8561c
7798384	Women	"Soft-touch jersey;Crew neck;Short sleeves;Wasted Youth print to front;Relaxed fit;Designed to fit through all stages of pregnancy;Hand wash;69% Polyester, 28% Viscose, 3% Elastane;Our model wears a UK 8/EU 36/US 4 and is 178cm/5'10\ tall;Mesh top not included;"""	images.asos-media.com/products/missguided-maternity-rock-band-t-shirt-dress/7798384-1-grey	images.asos-media.com/products/missguided-maternity-rock-band-t-shirt-dress/7798384-2	images.asos-media.com/products/missguided-maternity-rock-band-t-shirt-dress/7798384-3	images.asos-media.com/products/missguided-maternity-rock-band-t-shirt-dress/7798384-4	Missguided Maternity Rock Band T-Shirt Dress Grey	Dresses	Placement	0042cd22b0b8a50890a5096c067a90d6
6744986	Women	"Printed woven fabric;Bardot neckline;Off-the-shoulder design;Loose fit - falls loosely over the body;Machine wash;100% Polyester;Our model wears a UK 18/EU 46/US 14 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/missguided-plus-printed-bardot-dress/6744986-1-white	images.asos-media.com/products/missguided-plus-printed-bardot-dress/6744986-2	images.asos-media.com/products/missguided-plus-printed-bardot-dress/6744986-3	images.asos-media.com/products/missguided-plus-printed-bardot-dress/6744986-4	Missguided Plus Printed Bardot Dress	Dresses	Graphic	83886af1741df77271eae87fa0fb2bea
7066760	Women	"Lined woven fabric;Striped design;V-neckline;Asymmetric bow detail;V-back;Zip-back fastening;Regular fit - true to size;Machine wash;52% Polyester, 23% Cotton, 21% Viscose, 4% Elastane;Our model wears a UK 8/EU 34/US 4 and is 170cm/5'7\ tall;"""	images.asos-media.com/products/oasis-stripe-bow-shoulder-dress/7066760-1-multinavy	images.asos-media.com/products/oasis-stripe-bow-shoulder-dress/7066760-2	images.asos-media.com/products/oasis-stripe-bow-shoulder-dress/7066760-3	images.asos-media.com/products/oasis-stripe-bow-shoulder-dress/7066760-4	Oasis Stripe Bow Shoulder Dress	Dresses	Stripe	2160ebaaf2aa0d0d06aa5c195c35342b
4226937	Women	"65% Acrylic, 16% Wool, 12% Polyester, 7% Nylon.;Knitted fabric;V-neckline;Striped design;Zip back closure;Regular fit - true to size;Our model wears a UK 18/EU 46/US 14 and is 178cm/5'10\ tall;Machine wash;"""	images.asos-media.com/products/junarose-v-neck-jumper-dress/4226937-1-multi	images.asos-media.com/products/junarose-v-neck-jumper-dress/4226937-2	images.asos-media.com/products/junarose-v-neck-jumper-dress/4226937-3	images.asos-media.com/products/junarose-v-neck-jumper-dress/4226937-4	Junarose V-Neck Jumper Dress	Dresses	Stripe	d19c249e4afad6d75246edd858eb2480
3788857	Women	Made from a lightweight cotton blend;Soft touch jersey fabric;Crew neckline;Relaxed, swing style;Regular fit;	images.asos-media.com/products/glamorous-swing-dress-in-summer-stripe/3788857-1-creamwithnavystrp	images.asos-media.com/products/glamorous-swing-dress-in-summer-stripe/3788857-2	images.asos-media.com/products/glamorous-swing-dress-in-summer-stripe/3788857-3	images.asos-media.com/products/glamorous-swing-dress-in-summer-stripe/3788857-4	Glamorous Swing Dress in Summer Stripe	Dresses	Stripe	a76f19fafc2348849a3b7d4c0f9cc4f2
6099257	Women	"Woven fabric;Turtle neckline;Ribbed fabric to top;Contrast jacquard skirt;Embroidered floral design;Zip back fastening;Slim fit - cut closely to the body;Dry clean;95% Polyester, 5% Elastane;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/missguided-2-in-1-dress-with-floral-jacquard-skirt/6099257-1-multi	images.asos-media.com/products/missguided-2-in-1-dress-with-floral-jacquard-skirt/6099257-2	images.asos-media.com/products/missguided-2-in-1-dress-with-floral-jacquard-skirt/6099257-3	images.asos-media.com/products/missguided-2-in-1-dress-with-floral-jacquard-skirt/6099257-4	Missguided 2 In 1 Dress With Floral Jacquard Skirt	Dresses	Embroidered	08cee5264c575562a41c9030555d779c
4566019	Women	"Lightweight stretch fabric;Lattice front;Pleated skirt;Zip back fastening;Regular fit - true to size;Machine wash;94% Polyester, 6% Elastane;Our model wears a UK 8/EU 36/US 4 and is 168cm/5'6\ tall;"""	images.asos-media.com/products/new-look-lattice-front-printed-skater-dress/4566019-1-black	images.asos-media.com/products/new-look-lattice-front-printed-skater-dress/4566019-2	images.asos-media.com/products/new-look-lattice-front-printed-skater-dress/4566019-3	images.asos-media.com/products/new-look-lattice-front-printed-skater-dress/4566019-4	New Look Lattice Front Printed Skater Dress	Dresses	Graphic	2891e7fe03271794312c58f0b4468e18
7663460	Women	"Scoop neck;Sleeveless design;Ruffle detailing;All over print;Regular fit - true to size;Hand wash;92% Polyester, 8% Elastane;Our model wears a UK 8/EU 36/US 4 and is 175cm/ 5'9\ tall;"""	images.asos-media.com/products/every-cloud-cactus-print-mini-dress-with-ruffle-detail/7663460-1-cactusprint	images.asos-media.com/products/every-cloud-cactus-print-mini-dress-with-ruffle-detail/7663460-2	images.asos-media.com/products/every-cloud-cactus-print-mini-dress-with-ruffle-detail/7663460-3	images.asos-media.com/products/every-cloud-cactus-print-mini-dress-with-ruffle-detail/7663460-4	Every Cloud Cactus Print Mini Dress With Ruffle Detail	Dresses	Floral	766bc66a376f050dd9d5dcec6958d1f8
6650451	Women	"Heavyweight lined fabric;Crew neckline;Bead embellishment;Zip-back fastening;Regular fit - true to size;Hand wash;100% Polyester;Our model wears a UK 18/EU 46/US 14 and is 180cm/5'11\ tall;"""	images.asos-media.com/products/lovedrobe-luxe-all-over-embellished-shift-dress/6650451-1-pink	images.asos-media.com/products/lovedrobe-luxe-all-over-embellished-shift-dress/6650451-2	images.asos-media.com/products/lovedrobe-luxe-all-over-embellished-shift-dress/6650451-3	images.asos-media.com/products/lovedrobe-luxe-all-over-embellished-shift-dress/6650451-4	Lovedrobe Luxe All Over Embellished Shift Dress	Dresses	Embellished	e87b03987f4558728bc10cb41ef37150
3713967	Women	Made from a soft knitted fabric;Crew neckline;Contrast baroque pattern;Contrast trim;Bodycon fit;	images.asos-media.com/products/asos-bodycon-knit-dress-in-baroque-pattern/3713967-1-mono	images.asos-media.com/products/asos-bodycon-knit-dress-in-baroque-pattern/3713967-2	images.asos-media.com/products/asos-bodycon-knit-dress-in-baroque-pattern/3713967-3	images.asos-media.com/products/asos-bodycon-knit-dress-in-baroque-pattern/3713967-4	ASOS Bodycon Knit Dress In Baroque Pattern	Dresses	Graphic	d89167834f4862dba215b404109f2e51
3217477	Women	Made from a woven poly fabric;Boat neckline;Embellished design;Wide-cut sleeves;Open v-back with self-tie fastening;Regular fit;	images.asos-media.com/products/asos-v-back-floral-embellished-dress/3217477-1-black	images.asos-media.com/products/asos-v-back-floral-embellished-dress/3217477-1-cream	images.asos-media.com/products/asos-v-back-floral-embellished-dress/3217477-2	images.asos-media.com/products/asos-v-back-floral-embellished-dress/3217477-3	ASOS V Back Floral Embellished Dress	Dresses	Embellished	3506f580ffbc2928c472d01ced06c3d0
6293951	Women	"Lightweight stretch fabric;All-over print;Bardot neck;Off-shoulder design;Kick split hem;Close cut bodycon fit;Machine wash;95% Polyester, 5% Elastane;Our model wears a UK 8/EU 36/US 4 and is 173cm/5'8\ tall;Exclusive to ASOS;"""	images.asos-media.com/products/hope-and-ivy-bandeau-pencil-dress-in-oversized-floral-print/6293951-1-pinkmulti	images.asos-media.com/products/hope-and-ivy-bandeau-pencil-dress-in-oversized-floral-print/6293951-2	images.asos-media.com/products/hope-and-ivy-bandeau-pencil-dress-in-oversized-floral-print/6293951-3	images.asos-media.com/products/hope-and-ivy-bandeau-pencil-dress-in-oversized-floral-print/6293951-4	Hope and Ivy Bandeau Pencil Dress In Oversized Floral Print	Dresses	Floral	99f22ead7b4c24d87301a4c5b7a79675
5739731	Women	"Lightweight woven fabric;Round neckline;Front keyhole cut-out;Folded details;All-over print;Swing shape;Regular fit - true to size;Machine wash;100% Rayon;Our model wears a UK S/EU S/US XS and is 175cm/5'9\ tall;"""	images.asos-media.com/products/free-people-sleeveless-swing-dress-with-medallion-detail/5739731-1-ravenmulti	images.asos-media.com/products/free-people-sleeveless-swing-dress-with-medallion-detail/5739731-2	images.asos-media.com/products/free-people-sleeveless-swing-dress-with-medallion-detail/5739731-3	images.asos-media.com/products/free-people-sleeveless-swing-dress-with-medallion-detail/5739731-4	Free People Sleeveless Swing Dress With Medallion Detail	Dresses	Graphic	02806edc228a4285bd1736fdff5aae3f
4684437	Women	"Lightweight fabric;Floral print;Boat neckline;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK 8/EU 36/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/asos-floral-placement-print-shift-dress/4684437-1-multi	images.asos-media.com/products/asos-floral-placement-print-shift-dress/4684437-2	images.asos-media.com/products/asos-floral-placement-print-shift-dress/4684437-3	images.asos-media.com/products/asos-floral-placement-print-shift-dress/4684437-4	ASOS Floral Placement Print Shift Dress	Dresses	Floral	59f23b70fd9203e4af76817af88a9b29
3346468	Women	Made from an easy-care poly fabric;Contrast scarf print;Relaxed, shift style;Regular fit;	images.asos-media.com/products/mango-scarf-print-shift-dress/3346468-1-black	images.asos-media.com/products/mango-scarf-print-shift-dress/3346468-2	images.asos-media.com/products/mango-scarf-print-shift-dress/3346468-3	images.asos-media.com/products/mango-scarf-print-shift-dress/3346468-4	Mango Scarf Print Shift Dress	Dresses	Placement	e938652c3b681554a24c02a1b57c030b
6764656	Women	"Stretch jersey;Round neckline;Layered top ideal for nursing;All-over floral print;Tie-back detail;Regular fit - true to size;Designed to fit through all stages of pregnancy;Machine wash;96% Viscose, 4% Elastane;Our model wears a UK S/EU S/US XS and is 180cm/5'11\ tall;"""	images.asos-media.com/products/mamalicious-nursing-floral-printed-tea-dress/6764656-1-multi	images.asos-media.com/products/mamalicious-nursing-floral-printed-tea-dress/6764656-2	images.asos-media.com/products/mamalicious-nursing-floral-printed-tea-dress/6764656-3	images.asos-media.com/products/mamalicious-nursing-floral-printed-tea-dress/6764656-4	Mamalicious Nursing Floral Printed Tea Dress	Dresses	Floral	fbba9f2ef971cb6bd1a3a5a94b362e7c
3374700	Women	Made from a sheer woven fabric;Crew neckline;Beaded embellishment;Fit and flare shape;Pleated skirt;Full slip lining;Regular fit;	images.asos-media.com/products/asos-gothic-embellished-skater-dress/3374700-1-black	images.asos-media.com/products/asos-gothic-embellished-skater-dress/3374700-1-nude	images.asos-media.com/products/asos-gothic-embellished-skater-dress/3374700-2	images.asos-media.com/products/asos-gothic-embellished-skater-dress/3374700-3	ASOS Gothic Embellished Skater Dress	Dresses	Embellished	9ac6d182bfe0670ca8ca90b671bafd3a
6673047	Women	"Textured lightweight fabric;Lined design;Cami straps;Frill trims;Belted waist;Asymmetric hem;Regular fit - true to size;Machine wash;100% Polyester;Our model wears a UK 8/EU 34/US 4 and is 175cm/5'9\ tall;"""	images.asos-media.com/products/river-island-ruffle-floral-cami-dress/6673047-1-nudefloralprint	images.asos-media.com/products/river-island-ruffle-floral-cami-dress/6673047-2	images.asos-media.com/products/river-island-ruffle-floral-cami-dress/6673047-3	images.asos-media.com/products/river-island-ruffle-floral-cami-dress/6673047-4	River Island Ruffle Floral Cami Dress	Dresses	Floral	69f5f78c2836c429e669df2314b29675
